t,x_cubeOne(t),x_cubeTwo(t),v_cubeOne(t),v_cubeTwo(t),p_cubeOne(t),p_cubeTwo(t)
4.626847,6.963425,-4.35,1.622875,0,3.245749,0
4.627847,6.965047,-4.35,1.621704,0,3.243408,0
4.628847,6.966668,-4.35,1.620532,0,3.241064,0
4.629847,6.968287,-4.35,1.619358,0,3.238717,0
4.630847,6.969905,-4.35,1.618183,0,3.236366,0
4.631847,6.971522,-4.35,1.617006,0,3.234012,0
4.632847,6.973138,-4.35,1.615828,0,3.231655,0
4.633847,6.974753,-4.35,1.614648,0,3.229295,0
4.634847,6.976367,-4.35,1.613466,0,3.226931,0
4.635847,6.977979,-4.35,1.612282,0,3.224565,0
4.636847,6.97959,-4.35,1.611097,0,3.222194,0
4.637846,6.9812,-4.35,1.609911,0,3.219821,0
4.638846,6.982809,-4.35,1.608722,0,3.217445,0
4.639846,6.984416,-4.35,1.607533,0,3.215065,0
4.640846,6.986022,-4.35,1.606341,0,3.212682,0
4.641846,6.987628,-4.35,1.605148,0,3.210296,0
4.642846,6.989232,-4.35,1.603953,0,3.207906,0
4.643846,6.990834,-4.35,1.602757,0,3.205514,0
4.644846,6.992436,-4.35,1.601559,0,3.203118,0
4.645846,6.994036,-4.35,1.60036,0,3.200719,0
4.646846,6.995636,-4.35,1.599159,0,3.198317,0
4.647846,6.997233,-4.35,1.597956,0,3.195912,0
4.648846,6.99883,-4.35,1.596752,0,3.193503,0
4.649846,7.000426,-4.35,1.595546,0,3.191092,0
4.650846,7.00202,-4.35,1.594338,0,3.188677,0
4.651845,7.003613,-4.35,1.593129,0,3.186259,0
4.652845,7.005205,-4.35,1.591919,0,3.183837,0
4.653845,7.006796,-4.35,1.590706,0,3.181413,0
4.654845,7.008385,-4.35,1.589493,0,3.178985,0
4.655845,7.009974,-4.35,1.588277,0,3.176554,0
4.656845,7.01156,-4.35,1.58706,0,3.17412,0
4.657845,7.013146,-4.35,1.585842,0,3.171683,0
4.658845,7.014731,-4.35,1.584621,0,3.169243,0
4.659845,7.016315,-4.35,1.5834,0,3.166799,0
4.660845,7.017897,-4.35,1.582176,0,3.164353,0
4.661845,7.019477,-4.35,1.580951,0,3.161903,0
4.662845,7.021057,-4.35,1.579725,0,3.15945,0
4.663845,7.022635,-4.35,1.578497,0,3.156994,0
4.664845,7.024213,-4.35,1.577267,0,3.154534,0
4.665844,7.025789,-4.35,1.576036,0,3.152072,0
4.666844,7.027364,-4.35,1.574803,0,3.149606,0
4.667844,7.028937,-4.35,1.573569,0,3.147137,0
4.668844,7.030509,-4.35,1.572333,0,3.144665,0
4.669844,7.032081,-4.35,1.571095,0,3.14219,0
4.670844,7.03365,-4.35,1.569856,0,3.139712,0
4.671844,7.035219,-4.35,1.568615,0,3.137231,0
4.672844,7.036787,-4.35,1.567373,0,3.134746,0
4.673844,7.038352,-4.35,1.566129,0,3.132259,0
4.674844,7.039917,-4.35,1.564884,0,3.129768,0
4.675844,7.041481,-4.35,1.563637,0,3.127274,0
4.676844,7.043044,-4.35,1.562389,0,3.124777,0
4.677844,7.044605,-4.35,1.561139,0,3.122277,0
4.678843,7.046165,-4.35,1.559887,0,3.119774,0
4.679843,7.047723,-4.35,1.558634,0,3.117267,0
4.680843,7.049281,-4.35,1.557379,0,3.114758,0
4.681843,7.050837,-4.35,1.556123,0,3.112245,0
4.682843,7.052392,-4.35,1.554865,0,3.109729,0
4.683843,7.053945,-4.35,1.553605,0,3.10721,0
4.684843,7.055498,-4.35,1.552344,0,3.104688,0
4.685843,7.057049,-4.35,1.551082,0,3.102163,0
4.686843,7.058599,-4.35,1.549818,0,3.099635,0
4.687843,7.060147,-4.35,1.548552,0,3.097104,0
4.688843,7.061695,-4.35,1.547285,0,3.094569,0
4.689843,7.063241,-4.35,1.546016,0,3.092032,0
4.690843,7.064785,-4.35,1.544746,0,3.089491,0
4.691843,7.066329,-4.35,1.543474,0,3.086948,0
4.692842,7.067871,-4.35,1.5422,0,3.084401,0
4.693842,7.069412,-4.35,1.540926,0,3.081851,0
4.694842,7.070952,-4.35,1.539649,0,3.079298,0
4.695842,7.07249,-4.35,1.538371,0,3.076742,0
4.696842,7.074028,-4.35,1.537092,0,3.074183,0
4.697842,7.075563,-4.35,1.535811,0,3.071621,0
4.698842,7.077098,-4.35,1.534528,0,3.069056,0
4.699842,7.078631,-4.35,1.533244,0,3.066488,0
4.700842,7.080163,-4.35,1.531958,0,3.063916,0
4.701842,7.081694,-4.35,1.530671,0,3.061342,0
4.702842,7.083223,-4.35,1.529382,0,3.058764,0
4.703842,7.084751,-4.35,1.528092,0,3.056184,0
4.704842,7.086278,-4.35,1.5268,0,3.053601,0
4.705842,7.087803,-4.35,1.525507,0,3.051014,0
4.706841,7.089328,-4.35,1.524212,0,3.048424,0
4.707841,7.090851,-4.35,1.522916,0,3.045831,0
4.708841,7.092372,-4.35,1.521618,0,3.043236,0
4.709841,7.093893,-4.35,1.520319,0,3.040637,0
4.710841,7.095412,-4.35,1.519018,0,3.038035,0
4.711841,7.09693,-4.35,1.517715,0,3.03543,0
4.712841,7.098446,-4.35,1.516411,0,3.032822,0
4.713841,7.099961,-4.35,1.515106,0,3.030211,0
4.714841,7.101475,-4.35,1.513799,0,3.027597,0
4.715841,7.102987,-4.35,1.51249,0,3.02498,0
4.716841,7.104498,-4.35,1.51118,0,3.02236,0
4.717841,7.106008,-4.35,1.509869,0,3.019737,0
4.718841,7.107517,-4.35,1.508556,0,3.017111,0
4.719841,7.109024,-4.35,1.507241,0,3.014482,0
4.72084,7.11053,-4.35,1.505925,0,3.01185,0
4.72184,7.112034,-4.35,1.504607,0,3.009215,0
4.72284,7.113538,-4.35,1.503288,0,3.006577,0
4.72384,7.11504,-4.35,1.501968,0,3.003936,0
4.72484,7.11654,-4.35,1.500646,0,3.001292,0
4.72584,7.11804,-4.35,1.499322,0,2.998644,0
4.72684,7.119538,-4.35,1.497997,0,2.995994,0
4.72784,7.121035,-4.35,1.496671,0,2.993341,0
4.72884,7.12253,-4.35,1.495342,0,2.990685,0
4.72984,7.124024,-4.35,1.494013,0,2.988026,0
4.73084,7.125516,-4.35,1.492682,0,2.985364,0
4.73184,7.127008,-4.35,1.491349,0,2.982699,0
4.73284,7.128498,-4.35,1.490015,0,2.980031,0
4.73384,7.129987,-4.35,1.48868,0,2.97736,0
4.734839,7.131474,-4.35,1.487343,0,2.974685,0
4.735839,7.13296,-4.35,1.486004,0,2.972008,0
4.736839,7.134445,-4.35,1.484664,0,2.969328,0
4.737839,7.135928,-4.35,1.483323,0,2.966645,0
4.738839,7.13741,-4.35,1.48198,0,2.963959,0
4.739839,7.138891,-4.35,1.480635,0,2.961271,0
4.740839,7.14037,-4.35,1.479289,0,2.958579,0
4.741839,7.141848,-4.35,1.477942,0,2.955884,0
4.742839,7.143324,-4.35,1.476593,0,2.953186,0
4.743839,7.1448,-4.35,1.475243,0,2.950485,0
4.744839,7.146274,-4.35,1.473891,0,2.947782,0
4.745839,7.147746,-4.35,1.472538,0,2.945075,0
4.746839,7.149217,-4.35,1.471183,0,2.942366,0
4.747838,7.150687,-4.35,1.469827,0,2.939653,0
4.748838,7.152155,-4.35,1.468469,0,2.936938,0
4.749838,7.153623,-4.35,1.46711,0,2.934219,0
4.750838,7.155088,-4.35,1.465749,0,2.931498,0
4.751838,7.156553,-4.35,1.464387,0,2.928774,0
4.752838,7.158016,-4.35,1.463023,0,2.926047,0
4.753838,7.159477,-4.35,1.461658,0,2.923316,0
4.754838,7.160937,-4.35,1.460292,0,2.920583,0
4.755838,7.162396,-4.35,1.458924,0,2.917848,0
4.756838,7.163854,-4.35,1.457554,0,2.915109,0
4.757838,7.16531,-4.35,1.456183,0,2.912367,0
4.758838,7.166765,-4.35,1.454811,0,2.909622,0
4.759838,7.168219,-4.35,1.453437,0,2.906875,0
4.760838,7.169671,-4.35,1.452062,0,2.904124,0
4.761837,7.171121,-4.35,1.450685,0,2.901371,0
4.762837,7.17257,-4.35,1.449307,0,2.898614,0
4.763837,7.174018,-4.35,1.447928,0,2.895855,0
4.764837,7.175465,-4.35,1.446547,0,2.893093,0
4.765837,7.17691,-4.35,1.445164,0,2.890328,0
4.766837,7.178354,-4.35,1.44378,0,2.88756,0
4.767837,7.179797,-4.35,1.442395,0,2.88479,0
4.768837,7.181238,-4.35,1.441008,0,2.882016,0
4.769837,7.182677,-4.35,1.43962,0,2.879239,0
4.770837,7.184115,-4.35,1.43823,0,2.87646,0
4.771837,7.185552,-4.35,1.436839,0,2.873677,0
4.772837,7.186987,-4.35,1.435446,0,2.870892,0
4.773837,7.188421,-4.35,1.434052,0,2.868104,0
4.774837,7.189854,-4.35,1.432657,0,2.865313,0
4.775836,7.191285,-4.35,1.43126,0,2.86252,0
4.776836,7.192715,-4.35,1.429861,0,2.859723,0
4.777836,7.194144,-4.35,1.428462,0,2.856923,0
4.778836,7.195571,-4.35,1.42706,0,2.854121,0
4.779836,7.196997,-4.35,1.425658,0,2.851316,0
4.780836,7.198421,-4.35,1.424254,0,2.848508,0
4.781836,7.199844,-4.35,1.422848,0,2.845697,0
4.782836,7.201265,-4.35,1.421441,0,2.842883,0
4.783836,7.202685,-4.35,1.420033,0,2.840066,0
4.784836,7.204104,-4.35,1.418623,0,2.837247,0
4.785836,7.205521,-4.35,1.417212,0,2.834424,0
4.786836,7.206937,-4.35,1.4158,0,2.831599,0
4.787836,7.208351,-4.35,1.414386,0,2.828772,0
4.788836,7.209764,-4.35,1.41297,0,2.825941,0
4.789835,7.211175,-4.35,1.411554,0,2.823107,0
4.790835,7.212585,-4.35,1.410135,0,2.820271,0
4.791835,7.213994,-4.35,1.408716,0,2.817431,0
4.792835,7.215401,-4.35,1.407295,0,2.81459,0
4.793835,7.216807,-4.35,1.405872,0,2.811745,0
4.794835,7.218211,-4.35,1.404449,0,2.808897,0
4.795835,7.219614,-4.35,1.403023,0,2.806046,0
4.796835,7.221015,-4.35,1.401597,0,2.803193,0
4.797835,7.222415,-4.35,1.400169,0,2.800337,0
4.798835,7.223814,-4.35,1.398739,0,2.797478,0
4.799835,7.225211,-4.35,1.397308,0,2.794616,0
4.800835,7.226607,-4.35,1.395876,0,2.791752,0
4.801835,7.228001,-4.35,1.394442,0,2.788885,0
4.802835,7.229394,-4.35,1.393007,0,2.786015,0
4.803834,7.230785,-4.35,1.391571,0,2.783142,0
4.804834,7.232175,-4.35,1.390133,0,2.780266,0
4.805834,7.233564,-4.35,1.388694,0,2.777388,0
4.806834,7.234951,-4.35,1.387253,0,2.774506,0
4.807834,7.236337,-4.35,1.385811,0,2.771622,0
4.808834,7.237721,-4.35,1.384368,0,2.768736,0
4.809834,7.239104,-4.35,1.382923,0,2.765846,0
4.810834,7.240485,-4.35,1.381477,0,2.762954,0
4.811834,7.241865,-4.35,1.380029,0,2.760059,0
4.812834,7.243244,-4.35,1.378581,0,2.757161,0
4.813834,7.244621,-4.35,1.37713,0,2.754261,0
4.814834,7.245996,-4.35,1.375679,0,2.751357,0
4.815834,7.247371,-4.35,1.374226,0,2.748451,0
4.816833,7.248744,-4.35,1.372771,0,2.745543,0
4.817833,7.250115,-4.35,1.371315,0,2.742631,0
4.818833,7.251485,-4.35,1.369858,0,2.739717,0
4.819833,7.252853,-4.35,1.3684,0,2.7368,0
4.820833,7.25422,-4.35,1.36694,0,2.73388,0
4.821833,7.255586,-4.35,1.365479,0,2.730958,0
4.822833,7.25695,-4.35,1.364016,0,2.728032,0
4.823833,7.258313,-4.35,1.362552,0,2.725104,0
4.824833,7.259674,-4.35,1.361087,0,2.722174,0
4.825833,7.261033,-4.35,1.35962,0,2.71924,0
4.826833,7.262391,-4.35,1.358152,0,2.716304,0
4.827833,7.263748,-4.35,1.356683,0,2.713365,0
4.828833,7.265103,-4.35,1.355212,0,2.710424,0
4.829833,7.266457,-4.35,1.35374,0,2.707479,0
4.830832,7.267809,-4.35,1.352266,0,2.704533,0
4.831832,7.26916,-4.35,1.350791,0,2.701583,0
4.832832,7.270509,-4.35,1.349315,0,2.698631,0
4.833832,7.271857,-4.35,1.347838,0,2.695676,0
4.834832,7.273204,-4.35,1.346359,0,2.692718,0
4.835832,7.274549,-4.35,1.344879,0,2.689757,0
4.836832,7.275892,-4.35,1.343397,0,2.686794,0
4.837832,7.277234,-4.35,1.341914,0,2.683828,0
4.838832,7.278574,-4.35,1.34043,0,2.68086,0
4.839832,7.279913,-4.35,1.338944,0,2.677889,0
4.840832,7.28125,-4.35,1.337457,0,2.674915,0
4.841832,7.282587,-4.35,1.335969,0,2.671938,0
4.842832,7.283921,-4.35,1.334479,0,2.668959,0
4.843832,7.285254,-4.35,1.332989,0,2.665977,0
4.844831,7.286585,-4.35,1.331496,0,2.662992,0
4.845831,7.287915,-4.35,1.330003,0,2.660005,0
4.846831,7.289244,-4.35,1.328508,0,2.657015,0
4.847831,7.290571,-4.35,1.327011,0,2.654023,0
4.848831,7.291896,-4.35,1.325514,0,2.651027,0
4.849831,7.293221,-4.35,1.324015,0,2.64803,0
4.850831,7.294543,-4.35,1.322515,0,2.645029,0
4.851831,7.295864,-4.35,1.321013,0,2.642026,0
4.852831,7.297184,-4.35,1.31951,0,2.63902,0
4.853831,7.298501,-4.35,1.318006,0,2.636012,0
4.854831,7.299818,-4.35,1.3165,0,2.633001,0
4.855831,7.301133,-4.35,1.314994,0,2.629987,0
4.856831,7.302447,-4.35,1.313486,0,2.626971,0
4.857831,7.303759,-4.35,1.311976,0,2.623952,0
4.85883,7.305069,-4.35,1.310465,0,2.620931,0
4.85983,7.306378,-4.35,1.308953,0,2.617907,0
4.86083,7.307685,-4.35,1.30744,0,2.61488,0
4.86183,7.308991,-4.35,1.305925,0,2.611851,0
4.86283,7.310296,-4.35,1.304409,0,2.608819,0
4.86383,7.311599,-4.35,1.302892,0,2.605784,0
4.86483,7.3129,-4.35,1.301373,0,2.602747,0
4.86583,7.3142,-4.35,1.299853,0,2.599707,0
4.86683,7.315498,-4.35,1.298332,0,2.596664,0
4.86783,7.316795,-4.35,1.29681,0,2.593619,0
4.86883,7.31809,-4.35,1.295286,0,2.590572,0
4.86983,7.319384,-4.35,1.293761,0,2.587521,0
4.87083,7.320676,-4.35,1.292234,0,2.584469,0
4.87183,7.321967,-4.35,1.290707,0,2.581413,0
4.872829,7.323256,-4.35,1.289178,0,2.578355,0
4.873829,7.324544,-4.35,1.287647,0,2.575295,0
4.874829,7.32583,-4.35,1.286116,0,2.572232,0
4.875829,7.327115,-4.35,1.284583,0,2.569166,0
4.876829,7.328398,-4.35,1.283049,0,2.566097,0
4.877829,7.329679,-4.35,1.281513,0,2.563027,0
4.878829,7.330959,-4.35,1.279977,0,2.559953,0
4.879829,7.332238,-4.35,1.278439,0,2.556877,0
4.880829,7.333515,-4.35,1.276899,0,2.553799,0
4.881829,7.33479,-4.35,1.275359,0,2.550718,0
4.882829,7.336064,-4.35,1.273817,0,2.547634,0
4.883829,7.337336,-4.35,1.272274,0,2.544548,0
4.884829,7.338607,-4.35,1.27073,0,2.541459,0
4.885828,7.339876,-4.35,1.269184,0,2.538368,0
4.886828,7.341144,-4.35,1.267637,0,2.535274,0
4.887828,7.34241,-4.35,1.266089,0,2.532178,0
4.888828,7.343674,-4.35,1.264539,0,2.529079,0
4.889828,7.344937,-4.35,1.262989,0,2.525977,0
4.890828,7.346199,-4.35,1.261437,0,2.522873,0
4.891828,7.347458,-4.35,1.259884,0,2.519767,0
4.892828,7.348717,-4.35,1.258329,0,2.516658,0
4.893828,7.349974,-4.35,1.256773,0,2.513546,0
4.894828,7.351229,-4.35,1.255216,0,2.510432,0
4.895828,7.352482,-4.35,1.253658,0,2.507316,0
4.896828,7.353734,-4.35,1.252098,0,2.504197,0
4.897828,7.354985,-4.35,1.250538,0,2.501075,0
4.898828,7.356234,-4.35,1.248976,0,2.497951,0
4.899827,7.357481,-4.35,1.247412,0,2.494825,0
4.900827,7.358727,-4.35,1.245848,0,2.491696,0
4.901827,7.359972,-4.35,1.244282,0,2.488564,0
4.902827,7.361214,-4.35,1.242715,0,2.48543,0
4.903827,7.362455,-4.35,1.241147,0,2.482294,0
4.904827,7.363695,-4.35,1.239577,0,2.479155,0
4.905827,7.364933,-4.35,1.238007,0,2.476013,0
4.906827,7.366169,-4.35,1.236435,0,2.472869,0
4.907827,7.367404,-4.35,1.234861,0,2.469723,0
4.908827,7.368638,-4.35,1.233287,0,2.466574,0
4.909827,7.369869,-4.35,1.231711,0,2.463423,0
4.910827,7.371099,-4.35,1.230134,0,2.460269,0
4.911827,7.372328,-4.35,1.228556,0,2.457113,0
4.912827,7.373555,-4.35,1.226977,0,2.453954,0
4.913826,7.37478,-4.35,1.225396,0,2.450793,0
4.914826,7.376004,-4.35,1.223814,0,2.447629,0
4.915826,7.377226,-4.35,1.222232,0,2.444463,0
4.916826,7.378447,-4.35,1.220647,0,2.441294,0
4.917826,7.379666,-4.35,1.219062,0,2.438123,0
4.918826,7.380884,-4.35,1.217475,0,2.43495,0
4.919826,7.3821,-4.35,1.215887,0,2.431774,0
4.920826,7.383314,-4.35,1.214298,0,2.428596,0
4.921826,7.384527,-4.35,1.212708,0,2.425415,0
4.922826,7.385738,-4.35,1.211116,0,2.422232,0
4.923826,7.386948,-4.35,1.209523,0,2.419047,0
4.924826,7.388155,-4.35,1.207929,0,2.415859,0
4.925826,7.389362,-4.35,1.206334,0,2.412668,0
4.926826,7.390567,-4.35,1.204738,0,2.409476,0
4.927825,7.39177,-4.35,1.20314,0,2.406281,0
4.928825,7.392972,-4.35,1.201541,0,2.403083,0
4.929825,7.394171,-4.35,1.199941,0,2.399883,0
4.930825,7.39537,-4.35,1.19834,0,2.39668,0
4.931825,7.396566,-4.35,1.196738,0,2.393476,0
4.932825,7.397761,-4.35,1.195134,0,2.390268,0
4.933825,7.398955,-4.35,1.193529,0,2.387059,0
4.934825,7.400147,-4.35,1.191923,0,2.383847,0
4.935825,7.401337,-4.35,1.190316,0,2.380632,0
4.936825,7.402526,-4.35,1.188708,0,2.377416,0
4.937825,7.403713,-4.35,1.187098,0,2.374197,0
4.938825,7.404899,-4.35,1.185488,0,2.370975,0
4.939825,7.406083,-4.35,1.183876,0,2.367751,0
4.940825,7.407265,-4.35,1.182262,0,2.364525,0
4.941824,7.408445,-4.35,1.180648,0,2.361296,0
4.942824,7.409625,-4.35,1.179033,0,2.358065,0
4.943824,7.410802,-4.35,1.177416,0,2.354832,0
4.944824,7.411978,-4.35,1.175798,0,2.351596,0
4.945824,7.413152,-4.35,1.174179,0,2.348358,0
4.946824,7.414324,-4.35,1.172559,0,2.345118,0
4.947824,7.415495,-4.35,1.170938,0,2.341875,0
4.948824,7.416665,-4.35,1.169315,0,2.33863,0
4.949824,7.417832,-4.35,1.167691,0,2.335383,0
4.950824,7.418998,-4.35,1.166067,0,2.332133,0
4.951824,7.420163,-4.35,1.164441,0,2.328881,0
4.952824,7.421326,-4.35,1.162813,0,2.325627,0
4.953824,7.422487,-4.35,1.161185,0,2.32237,0
4.954823,7.423646,-4.35,1.159555,0,2.319111,0
4.955823,7.424804,-4.35,1.157925,0,2.31585,0
4.956823,7.425961,-4.35,1.156293,0,2.312586,0
4.957823,7.427115,-4.35,1.15466,0,2.30932,0
4.958823,7.428268,-4.35,1.153026,0,2.306051,0
4.959823,7.42942,-4.35,1.15139,0,2.302781,0
4.960823,7.430569,-4.35,1.149754,0,2.299508,0
4.961823,7.431717,-4.35,1.148116,0,2.296233,0
4.962823,7.432864,-4.35,1.146478,0,2.292955,0
4.963823,7.434009,-4.35,1.144838,0,2.289675,0
4.964823,7.435152,-4.35,1.143197,0,2.286393,0
4.965823,7.436293,-4.35,1.141554,0,2.283109,0
4.966823,7.437433,-4.35,1.139911,0,2.279822,0
4.967823,7.438571,-4.35,1.138267,0,2.276533,0
4.968822,7.439708,-4.35,1.136621,0,2.273242,0
4.969822,7.440843,-4.35,1.134974,0,2.269949,0
4.970822,7.441977,-4.35,1.133327,0,2.266653,0
4.971822,7.443108,-4.35,1.131678,0,2.263355,0
4.972822,7.444238,-4.35,1.130027,0,2.260055,0
4.973822,7.445366,-4.35,1.128376,0,2.256752,0
4.974822,7.446493,-4.35,1.126724,0,2.253448,0
4.975822,7.447618,-4.35,1.12507,0,2.25014,0
4.976822,7.448741,-4.35,1.123416,0,2.246831,0
4.977822,7.449863,-4.35,1.12176,0,2.24352,0
4.978822,7.450984,-4.35,1.120103,0,2.240206,0
4.979822,7.452102,-4.35,1.118445,0,2.23689,0
4.980822,7.453219,-4.35,1.116786,0,2.233572,0
4.981822,7.454334,-4.35,1.115126,0,2.230251,0
4.982821,7.455448,-4.35,1.113464,0,2.226928,0
4.983821,7.45656,-4.35,1.111802,0,2.223603,0
4.984821,7.45767,-4.35,1.110138,0,2.220276,0
4.985821,7.458778,-4.35,1.108473,0,2.216947,0
4.986821,7.459885,-4.35,1.106807,0,2.213615,0
4.987821,7.46099,-4.35,1.105141,0,2.210281,0
4.988821,7.462094,-4.35,1.103473,0,2.206945,0
4.989821,7.463196,-4.35,1.101803,0,2.203607,0
4.990821,7.464296,-4.35,1.100133,0,2.200266,0
4.991821,7.465394,-4.35,1.098462,0,2.196924,0
4.992821,7.466491,-4.35,1.096789,0,2.193579,0
4.993821,7.467587,-4.35,1.095116,0,2.190232,0
4.994821,7.46868,-4.35,1.093441,0,2.186882,0
4.995821,7.469772,-4.35,1.091766,0,2.183531,0
4.99682,7.470862,-4.35,1.090089,0,2.180177,0
4.99782,7.471951,-4.35,1.088411,0,2.176822,0
4.99882,7.473037,-4.35,1.086732,0,2.173464,0
4.99982,7.474123,-4.35,1.085052,0,2.170104,0
5.00082,7.475206,-4.35,1.083371,0,2.166741,0
5.00182,7.476287,-4.35,1.081688,0,2.163377,0
5.00282,7.477367,-4.35,1.080005,0,2.16001,0
5.00382,7.478446,-4.35,1.078321,0,2.156641,0
5.00482,7.479522,-4.35,1.076635,0,2.15327,0
5.00582,7.480597,-4.35,1.074949,0,2.149897,0
5.00682,7.48167,-4.35,1.073261,0,2.146522,0
5.00782,7.482742,-4.35,1.071572,0,2.143144,0
5.00882,7.483812,-4.35,1.069882,0,2.139765,0
5.00982,7.48488,-4.35,1.068192,0,2.136383,0
5.010819,7.485947,-4.35,1.0665,0,2.132999,0
5.011819,7.487011,-4.35,1.064807,0,2.129613,0
5.012819,7.488075,-4.35,1.063112,0,2.126225,0
5.013819,7.489136,-4.35,1.061417,0,2.122835,0
5.014819,7.490196,-4.35,1.059721,0,2.119442,0
5.015819,7.491254,-4.35,1.058024,0,2.116048,0
5.016819,7.49231,-4.35,1.056326,0,2.112652,0
5.017819,7.493365,-4.35,1.054626,0,2.109253,0
5.018819,7.494418,-4.35,1.052926,0,2.105852,0
5.019819,7.495469,-4.35,1.051225,0,2.102449,0
5.020819,7.496519,-4.35,1.049522,0,2.099044,0
5.021819,7.497566,-4.35,1.047819,0,2.095637,0
5.022819,7.498612,-4.35,1.046114,0,2.092228,0
5.023818,7.499657,-4.35,1.044408,0,2.088817,0
5.024818,7.5007,-4.35,1.042702,0,2.085403,0
5.025818,7.50174,-4.35,1.040994,0,2.081988,0
5.026818,7.50278,-4.35,1.039285,0,2.07857,0
5.027818,7.503818,-4.35,1.037575,0,2.075151,0
5.028818,7.504853,-4.35,1.035864,0,2.071729,0
5.029818,7.505888,-4.35,1.034153,0,2.068305,0
5.030818,7.50692,-4.35,1.03244,0,2.064879,0
5.031818,7.507951,-4.35,1.030726,0,2.061451,0
5.032818,7.50898,-4.35,1.029011,0,2.058022,0
5.033818,7.510007,-4.35,1.027295,0,2.05459,0
5.034818,7.511033,-4.35,1.025578,0,2.051155,0
5.035818,7.512056,-4.35,1.02386,0,2.047719,0
5.036818,7.513079,-4.35,1.022141,0,2.044281,0
5.037817,7.514099,-4.35,1.02042,0,2.040841,0
5.038817,7.515118,-4.35,1.018699,0,2.037399,0
5.039817,7.516135,-4.35,1.016977,0,2.033954,0
5.040817,7.51715,-4.35,1.015254,0,2.030508,0
5.041817,7.518164,-4.35,1.01353,0,2.02706,0
5.042817,7.519176,-4.35,1.011805,0,2.023609,0
5.043817,7.520185,-4.35,1.010079,0,2.020157,0
5.044817,7.521194,-4.35,1.008351,0,2.016703,0
5.045817,7.522201,-4.35,1.006623,0,2.013246,0
5.046817,7.523205,-4.35,1.004894,0,2.009788,0
5.047817,7.524209,-4.35,1.003164,0,2.006327,0
5.048817,7.52521,-4.35,1.001432,0,2.002865,0
5.049817,7.52621,-4.35,0.9997002,0,1.9994,0
5.050817,7.527208,-4.35,0.9979669,0,1.995934,0
5.051816,7.528204,-4.35,0.9962327,0,1.992465,0
5.052816,7.529199,-4.35,0.9944975,0,1.988995,0
5.053816,7.530191,-4.35,0.9927613,0,1.985523,0
5.054816,7.531182,-4.35,0.991024,0,1.982048,0
5.055816,7.532172,-4.35,0.9892858,0,1.978572,0
5.056816,7.533159,-4.35,0.9875466,0,1.975093,0
5.057816,7.534145,-4.35,0.9858064,0,1.971613,0
5.058816,7.535129,-4.35,0.9840652,0,1.96813,0
5.059816,7.536111,-4.35,0.9823231,0,1.964646,0
5.060816,7.537092,-4.35,0.9805799,0,1.96116,0
5.061816,7.538071,-4.35,0.9788358,0,1.957672,0
5.062816,7.539048,-4.35,0.9770907,0,1.954181,0
5.063816,7.540023,-4.35,0.9753447,0,1.950689,0
5.064816,7.540997,-4.35,0.9735976,0,1.947195,0
5.065815,7.541968,-4.35,0.9718496,0,1.943699,0
5.066815,7.542938,-4.35,0.9701006,0,1.940201,0
5.067815,7.543907,-4.35,0.9683506,0,1.936701,0
5.068815,7.544873,-4.35,0.9665996,0,1.933199,0
5.069815,7.545838,-4.35,0.9648477,0,1.929695,0
5.070815,7.546801,-4.35,0.9630949,0,1.92619,0
5.071815,7.547762,-4.35,0.9613411,0,1.922682,0
5.072815,7.548722,-4.35,0.9595863,0,1.919173,0
5.073815,7.54968,-4.35,0.9578305,0,1.915661,0
5.074815,7.550636,-4.35,0.9560738,0,1.912148,0
5.075815,7.55159,-4.35,0.9543161,0,1.908632,0
5.076815,7.552543,-4.35,0.9525574,0,1.905115,0
5.077815,7.553493,-4.35,0.9507979,0,1.901596,0
5.078815,7.554442,-4.35,0.9490373,0,1.898075,0
5.079814,7.55539,-4.35,0.9472758,0,1.894552,0
5.080814,7.556335,-4.35,0.9455134,0,1.891027,0
5.081814,7.557279,-4.35,0.9437501,0,1.8875,0
5.082814,7.558221,-4.35,0.9419858,0,1.883972,0
5.083814,7.559161,-4.35,0.9402205,0,1.880441,0
5.084814,7.5601,-4.35,0.9384543,0,1.876909,0
5.085814,7.561036,-4.35,0.9366872,0,1.873374,0
5.086814,7.561971,-4.35,0.9349192,0,1.869838,0
5.087814,7.562904,-4.35,0.9331502,0,1.8663,0
5.088814,7.563836,-4.35,0.9313802,0,1.86276,0
5.089814,7.564765,-4.35,0.9296094,0,1.859219,0
5.090814,7.565693,-4.35,0.9278376,0,1.855675,0
5.091814,7.566619,-4.35,0.9260648,0,1.85213,0
5.092813,7.567544,-4.35,0.9242912,0,1.848582,0
5.093813,7.568466,-4.35,0.9225166,0,1.845033,0
5.094813,7.569387,-4.35,0.9207411,0,1.841482,0
5.095813,7.570306,-4.35,0.9189647,0,1.837929,0
5.096813,7.571223,-4.35,0.9171874,0,1.834375,0
5.097813,7.572138,-4.35,0.9154091,0,1.830818,0
5.098813,7.573052,-4.35,0.91363,0,1.82726,0
5.099813,7.573964,-4.35,0.9118499,0,1.8237,0
5.100813,7.574874,-4.35,0.9100689,0,1.820138,0
5.101813,7.575782,-4.35,0.908287,0,1.816574,0
5.102813,7.576689,-4.35,0.9065042,0,1.813008,0
5.103813,7.577593,-4.35,0.9047205,0,1.809441,0
