t,x(t),v(t),F(t) (added)
52.70102,1.176779,1.035942,-117.6779
52.72102,1.197027,1.012407,-119.7027
52.74102,1.216796,0.988466,-121.6796
52.76102,1.236079,0.9641301,-123.6079
52.78102,1.254867,0.9394085,-125.4867
52.80102,1.273153,0.9143112,-127.3153
52.82102,1.29093,0.8888481,-129.093
52.84102,1.308191,0.8630295,-130.8191
52.86102,1.324928,0.8368657,-132.4928
52.88102,1.341136,0.8103672,-134.1136
52.90102,1.356806,0.7835445,-135.6806
52.92102,1.371935,0.7564083,-137.1935
52.94102,1.386514,0.7289696,-138.6514
52.96102,1.400539,0.7012393,-140.0539
52.98102,1.414003,0.6732286,-141.4003
53.00102,1.426902,0.6449485,-142.6902
53.02102,1.43923,0.6164104,-143.923
53.04102,1.450983,0.5876258,-145.0983
53.06102,1.462155,0.5586061,-146.2155
53.08102,1.472742,0.529363,-147.2742
53.10102,1.482741,0.4999082,-148.274
53.12103,1.492146,0.4702534,-149.2146
53.14103,1.500954,0.4404105,-150.0954
53.16103,1.509162,0.4103914,-150.9162
53.18103,1.516766,0.3802082,-151.6766
53.20103,1.523763,0.3498729,-152.3763
53.22103,1.530151,0.3193976,-153.0151
53.24103,1.535927,0.2887946,-153.5927
53.26103,1.541089,0.258076,-154.1089
53.28103,1.545634,0.2272543,-154.5634
53.30103,1.549561,0.1963416,-154.9561
53.32103,1.552868,0.1653504,-155.2868
53.34103,1.555553,0.1342931,-155.5553
53.36103,1.557617,0.103182,-155.7617
53.38103,1.559058,0.07202967,-155.9058
53.40103,1.559875,0.04084852,-155.9875
53.42103,1.560068,0.009651032,-156.0068
53.44103,1.559637,-0.02155031,-155.9637
53.46103,1.558582,-0.05274304,-155.8582
53.48103,1.556903,-0.08391467,-155.6903
53.50103,1.554602,-0.1150527,-155.4602
53.52103,1.551679,-0.1461448,-155.1679
53.54103,1.548136,-0.1771784,-154.8136
53.56104,1.543973,-0.2081411,-154.3973
53.58104,1.539193,-0.2390205,-153.9193
53.60104,1.533796,-0.2698044,-153.3796
53.62104,1.527787,-0.3004803,-152.7787
53.64104,1.521166,-0.331036,-152.1166
53.66104,1.513937,-0.3614593,-151.3937
53.68104,1.506102,-0.3917381,-150.6102
53.70104,1.497665,-0.4218601,-149.7665
53.72104,1.488629,-0.4518134,-148.8629
53.74104,1.478997,-0.481586,-147.8997
53.76104,1.468774,-0.511166,-146.8774
53.78104,1.457963,-0.5405415,-145.7963
53.80104,1.446569,-0.5697007,-144.6569
53.82104,1.434596,-0.5986321,-143.4596
53.84104,1.42205,-0.627324,-142.205
53.86104,1.408934,-0.6557651,-140.8934
53.88104,1.395255,-0.6839437,-139.5255
53.90104,1.381018,-0.7118489,-138.1018
53.92104,1.366229,-0.7394692,-136.6229
53.94104,1.350893,-0.7667938,-135.0893
53.96104,1.335017,-0.7938116,-133.5017
53.98104,1.318607,-0.8205119,-131.8607
54.00105,1.301669,-0.8468841,-130.1669
54.02105,1.284211,-0.8729175,-128.4211
54.04105,1.266239,-0.8986017,-126.6239
54.06105,1.24776,-0.9239265,-124.776
54.08105,1.228783,-0.9488817,-122.8783
54.10105,1.209313,-0.9734573,-120.9313
54.12105,1.18936,-0.9976436,-118.9361
54.14105,1.168932,-1.021431,-116.8932
54.16105,1.148036,-1.044809,-114.8036
54.18105,1.12668,-1.06777,-112.668
54.20105,1.104874,-1.090304,-110.4874
54.22105,1.082626,-1.112401,-108.2626
54.24105,1.059945,-1.134054,-105.9945
54.26105,1.03684,-1.155253,-103.684
54.28105,1.01332,-1.17599,-101.332
54.30105,0.9893951,-1.196256,-98.93951
54.32105,0.9650742,-1.216044,-96.50742
54.34105,0.9403673,-1.235345,-94.03673
54.36105,0.9152842,-1.254153,-91.52842
54.38105,0.8898351,-1.272458,-88.98351
54.40105,0.8640299,-1.290255,-86.40299
54.42105,0.8378792,-1.307536,-83.78793
54.44106,0.8113934,-1.324293,-81.13934
54.46106,0.784583,-1.340521,-78.4583
54.48106,0.7574587,-1.356213,-75.74587
54.50106,0.7300315,-1.371362,-73.00315
54.52106,0.7023122,-1.385962,-70.23122
54.54106,0.6743121,-1.400009,-67.43121
54.56106,0.6460422,-1.413495,-64.60422
54.58106,0.6175138,-1.426416,-61.75138
54.60106,0.5887385,-1.438766,-58.87385
54.62106,0.5597277,-1.450541,-55.97277
54.64106,0.530493,-1.461735,-53.0493
54.66106,0.5010461,-1.472345,-50.10461
54.68106,0.4713987,-1.482366,-47.13987
54.70106,0.4415629,-1.491794,-44.15628
54.72106,0.4115503,-1.500626,-41.15503
54.74106,0.3813732,-1.508857,-38.13732
54.76106,0.3510435,-1.516484,-35.10435
54.78106,0.3205734,-1.523505,-32.05734
54.80106,0.2899751,-1.529916,-28.99751
54.82106,0.2592608,-1.535716,-25.92608
54.84106,0.2284428,-1.540901,-22.84428
54.86106,0.1975334,-1.54547,-19.75334
54.88107,0.1665449,-1.549421,-16.6545
54.90107,0.1354899,-1.552752,-13.54899
54.92107,0.1043807,-1.555461,-10.43807
54.94107,0.0732297,-1.557549,-7.32297
54.96107,0.04204943,-1.559014,-4.204943
54.98107,0.01085234,-1.559855,-1.085234
55.00107,-0.02034909,-1.560072,2.034909
55.02107,-0.05154239,-1.559665,5.154239
55.04107,-0.08271506,-1.558634,8.271506
55.06107,-0.1138547,-1.55698,11.38547
55.08107,-0.1449487,-1.554703,14.49487
55.10107,-0.1759848,-1.551804,17.59848
55.12107,-0.2069505,-1.548284,20.69505
55.14107,-0.2378334,-1.544145,23.78333
55.16107,-0.2686211,-1.539388,26.86211
55.18107,-0.2993014,-1.534016,29.93015
55.20107,-0.329862,-1.52803,32.9862
55.22107,-0.3602907,-1.521433,36.02907
55.24107,-0.3905752,-1.514227,39.05752
55.26107,-0.4207035,-1.506415,42.07035
55.28107,-0.4506635,-1.498001,45.06635
55.30107,-0.4804433,-1.488988,48.04433
55.32108,-0.5100309,-1.479379,51.00309
55.34108,-0.5394144,-1.469178,53.94144
55.36108,-0.5685822,-1.45839,56.85822
55.38108,-0.5975226,-1.447018,59.75225
55.40108,-0.6262239,-1.435068,62.62239
55.42108,-0.6546748,-1.422543,65.46748
55.44108,-0.6828638,-1.40945,68.28638
55.46108,-0.7107796,-1.395793,71.07796
55.48108,-0.7384111,-1.381577,73.84111
55.50108,-0.7657473,-1.366809,76.57473
55.52108,-0.7927772,-1.351494,79.27772
55.54108,-0.81949,-1.335638,81.949
55.56108,-0.8458749,-1.319248,84.58749
55.58108,-0.8719215,-1.302331,87.19215
55.60108,-0.8976194,-1.284893,89.76194
55.62108,-0.9229582,-1.26694,92.29582
55.64108,-0.9479278,-1.248481,94.79279
55.66108,-0.9725183,-1.229522,97.25182
55.68108,-0.9967197,-1.210072,99.67197
55.70108,-1.020522,-1.190138,102.0522
55.72108,-1.043917,-1.169727,104.3917
55.74109,-1.066894,-1.148849,106.6894
55.76109,-1.089444,-1.127511,108.9444
55.78109,-1.111559,-1.105722,111.1559
55.80109,-1.133229,-1.083491,113.3229
55.82109,-1.154445,-1.060826,115.4445
55.84109,-1.1752,-1.037737,117.52
55.86109,-1.195484,-1.014233,119.5484
55.88109,-1.215291,-0.9903238,121.5291
55.90109,-1.234611,-0.966018,123.4611
55.92109,-1.253438,-0.9413257,125.3438
55.94109,-1.271763,-0.916257,127.1763
55.96109,-1.289579,-0.8908217,128.9579
55.98109,-1.30688,-0.8650301,130.688
56.00109,-1.323658,-0.8388925,132.3658
56.02109,-1.339906,-0.8124194,133.9906
56.04109,-1.355618,-0.7856212,135.5618
56.06109,-1.370789,-0.7585089,137.0789
56.08109,-1.385411,-0.7310931,138.5411
56.10109,-1.399478,-0.7033849,139.9478
56.12109,-1.412986,-0.6753953,141.2986
56.14109,-1.425929,-0.6471356,142.5929
56.16109,-1.438301,-0.6186171,143.8301
56.1811,-1.450098,-0.589851,145.0098
56.2011,-1.461315,-0.5608491,146.1315
56.2211,-1.471948,-0.5316228,147.1948
56.2411,-1.481991,-0.5021838,148.1991
56.2611,-1.491442,-0.472544,149.1442
56.2811,-1.500296,-0.4427151,150.0296
56.3011,-1.508551,-0.4127092,150.8551
56.3211,-1.516201,-0.3825382,151.6201
56.3411,-1.523246,-0.3522142,152.3246
56.3611,-1.529681,-0.3217492,152.9681
56.3811,-1.535504,-0.2911556,153.5504
56.4011,-1.540713,-0.2604456,154.0713
56.4211,-1.545305,-0.2296313,154.5305
56.4411,-1.54928,-0.1987252,154.928
56.4611,-1.552635,-0.1677396,155.2635
56.4811,-1.555369,-0.1366869,155.5368
56.5011,-1.55748,-0.1055795,155.748
56.5211,-1.558969,-0.07442994,155.8969
56.5411,-1.559834,-0.04325056,155.9834
56.5611,-1.560075,-0.01205389,156.0075
56.5811,-1.559692,0.0191476,155.9692
56.6011,-1.558685,0.05034143,155.8685
56.62111,-1.557055,0.08151513,155.7055
56.64111,-1.554801,0.1126562,155.4801
56.66111,-1.551926,0.1437522,155.1926
56.68111,-1.548431,0.1747908,154.8431
56.70111,-1.544315,0.2057594,154.4315
56.72111,-1.539582,0.2366457,153.9582
56.74111,-1.534234,0.2674373,153.4234
56.76111,-1.528271,0.298122,152.8271
56.78111,-1.521697,0.3286874,152.1697
56.80111,-1.514515,0.3591214,151.4515
56.82111,-1.506727,0.3894117,150.6727
56.84111,-1.498336,0.4195462,149.8336
56.86111,-1.489345,0.4495129,148.9345
56.88111,-1.479759,0.4792998,147.976
56.90111,-1.469582,0.508895,146.9582
56.92111,-1.458816,0.5382867,145.8816
56.94111,-1.447467,0.567463,144.7467
56.96111,-1.435538,0.5964123,143.5538
56.98111,-1.423036,0.6251231,142.3036
57.00111,-1.409964,0.6535838,140.9964
57.02111,-1.396329,0.6817831,139.6329
57.04111,-1.382134,0.7097096,138.2134
57.06112,-1.367387,0.7373523,136.7387
57.08112,-1.352093,0.7647001,135.2094
57.10112,-1.336259,0.7917419,133.6259
57.12112,-1.319889,0.8184671,131.9889
57.14112,-1.302992,0.8448648,130.2992
57.16112,-1.285573,0.8709247,128.5573
57.18112,-1.267641,0.8966362,126.7641
57.20112,-1.249201,0.921989,124.9201
57.22112,-1.230261,0.946973,123.0261
57.24112,-1.21083,0.9715782,121.083
57.26112,-1.190914,0.9957948,119.0914
57.28112,-1.170522,1.019613,117.0522
57.30112,-1.149661,1.043024,114.9661
57.32112,-1.128341,1.066017,112.8341
57.34112,-1.106569,1.088584,110.6569
57.36112,-1.084355,1.110715,108.4355
57.38112,-1.061707,1.132402,106.1707
57.40112,-1.038634,1.153636,103.8634
57.42112,-1.015146,1.174409,101.5146
57.44112,-0.9912516,1.194712,99.12517
57.46112,-0.9669609,1.214537,96.69609
57.48112,-0.9422834,1.233876,94.22834
57.50113,-0.9172289,1.252722,91.72289
57.52113,-0.8918076,1.271066,89.18076
57.54113,-0.8660296,1.288902,86.60296
57.56113,-0.8399051,1.306223,83.99051
57.58113,-0.8134447,1.323021,81.34447
57.60113,-0.7866589,1.33929,78.66589
57.62113,-0.7595584,1.355023,75.95584
57.64113,-0.7321541,1.370214,73.21542
57.66113,-0.704457,1.384857,70.4457
57.68113,-0.676478,1.398946,67.6478
57.70113,-0.6482285,1.412476,64.82285
57.72113,-0.6197197,1.425441,61.97197
57.74113,-0.5909631,1.437835,59.09631
57.76113,-0.56197,1.449654,56.197
57.78113,-0.5327521,1.460894,53.27521
57.80113,-0.5033211,1.471549,50.33211
57.82113,-0.4736888,1.481615,47.36888
57.84113,-0.443867,1.491089,44.3867
57.86113,-0.4138677,1.499966,41.38677
57.88113,-0.3837028,1.508244,38.37029
57.90113,-0.3533845,1.515918,35.33845
57.92113,-0.3229248,1.522985,32.29248
57.94114,-0.2923359,1.529444,29.23359
57.96114,-0.2616301,1.535291,26.16301
57.98114,-0.2308197,1.540523,23.08197
58.00114,-0.1999169,1.54514,19.99169
58.02114,-0.1689341,1.549138,16.89341
58.04114,-0.1378838,1.552516,13.78838
58.06114,-0.1067783,1.555274,10.67783
58.08114,-0.07563011,1.55741,7.563011
58.10114,-0.04445167,1.558922,4.445167
58.12114,-0.01325544,1.559811,1.325544
58.14114,0.01794609,1.560076,-1.794609
58.16114,0.04914044,1.559718,-4.914044
58.18114,0.08031514,1.558735,-8.031513
58.20114,0.1114577,1.557128,-11.14577
58.22114,0.1425557,1.554899,-14.25557
58.24114,0.1735967,1.552048,-17.35966
58.26114,0.2045682,1.548576,-20.45682
58.28114,0.2354579,1.544485,-23.54579
58.30114,0.2662534,1.539776,-26.62534
58.32114,0.2969424,1.534451,-29.69424
58.34114,0.3275126,1.528512,-32.75126
58.36115,0.3579518,1.521961,-35.79519
58.38115,0.3882479,1.514802,-38.82479
58.40115,0.4183887,1.507038,-41.83887
58.42115,0.4483621,1.49867,-44.8362
58.44115,0.4781561,1.489702,-47.81561
58.46115,0.5077589,1.480139,-50.77589
58.48115,0.5371585,1.469984,-53.71585
58.50115,0.5663434,1.459241,-56.63434
58.52115,0.5953016,1.447914,-59.53016
58.54115,0.6240218,1.436008,-62.40218
58.56115,0.6524923,1.423528,-65.24924
58.58115,0.6807019,1.410478,-68.07019
58.60115,0.7086392,1.396864,-70.86392
58.62115,0.736293,1.382691,-73.6293
58.64115,0.7636523,1.367965,-76.36523
58.66115,0.7907062,1.352692,-79.07062
58.68115,0.8174437,1.336878,-81.74437
58.70115,0.8438543,1.320529,-84.38543
58.72115,0.8699273,1.303652,-86.99274
58.74115,0.8956524,1.286254,-89.56524
58.76115,0.9210192,1.26834,-92.10192
58.78115,0.9460176,1.24992,-94.60176
58.80116,0.9706376,1.231,-97.06376
58.82116,0.9948694,1.211587,-99.48694
58.84116,1.018703,1.19169,-101.8703
58.86116,1.042129,1.171316,-104.2129
58.88116,1.065139,1.150473,-106.5139
58.90116,1.087722,1.12917,-108.7722
58.92116,1.109871,1.107416,-110.9871
58.94116,1.131575,1.085219,-113.1575
58.96116,1.152827,1.062587,-115.2827
58.98116,1.173617,1.039531,-117.3617
59.00116,1.193938,1.016058,-119.3938
59.02116,1.213782,0.9921795,-121.3782
59.04116,1.23314,0.9679038,-123.314
59.06116,1.252005,0.943241,-125.2005
59.08116,1.270369,0.9182009,-127.0369
59.10116,1.288225,0.8927935,-128.8225
59.12116,1.305565,0.8670291,-130.5565
59.14116,1.322384,0.8409178,-132.2384
59.16116,1.338673,0.8144701,-133.8673
59.18116,1.354427,0.7876967,-135.4427
59.20116,1.369639,0.7606081,-136.9639
59.22116,1.384304,0.7332153,-138.4304
59.24117,1.398414,0.7055293,-139.8414
59.26117,1.411965,0.677561,-141.1965
59.28117,1.424952,0.6493217,-142.4952
59.30117,1.437368,0.6208227,-143.7368
59.32117,1.44921,0.5920753,-144.921
59.34117,1.460472,0.5630911,-146.0472
59.36117,1.471149,0.5338817,-147.1149
59.38117,1.481238,0.5044587,-148.1238
59.40117,1.490735,0.4748339,-149.0735
59.42117,1.499635,0.4450192,-149.9635
59.44117,1.507936,0.4150265,-150.7936
59.46117,1.515633,0.3848678,-151.5633
59.48117,1.522724,0.3545551,-152.2724
59.50117,1.529206,0.3241006,-152.9206
59.52117,1.535077,0.2935165,-153.5077
59.54117,1.540333,0.262815,-154.0333
59.56117,1.544973,0.2320083,-154.4973
59.58117,1.548995,0.2011088,-154.8995
59.60117,1.552398,0.1701289,-155.2398
59.62117,1.55518,0.139081,-155.518
59.64117,1.557339,0.1079774,-155.7339
59.66117,1.558876,0.07683061,-155.8876
59.68118,1.559789,0.04565309,-155.9789
59.70118,1.560078,0.01445731,-156.0078
59.72118,1.559743,-0.01674425,-155.9743
59.74118,1.558784,-0.04793911,-155.8784
59.76118,1.557202,-0.07911479,-155.7202
59.78118,1.554997,-0.1102588,-155.4997
59.80118,1.55217,-0.1413588,-155.217
59.82118,1.548722,-0.1724022,-154.8722
59.84118,1.544654,-0.2033766,-154.4654
59.86118,1.539969,-0.2342697,-153.9969
59.88118,1.534667,-0.2650691,-153.4668
59.90118,1.528752,-0.2957624,-152.8752
59.92118,1.522225,-0.3263375,-152.2225
59.94118,1.51509,-0.356782,-151.509
59.96118,1.507348,-0.3870838,-150.7348
59.98118,1.499004,-0.4172307,-149.9004
60.00118,1.490059,-0.4472108,-149.0059
60.02118,1.480519,-0.477012,-148.0519
60.04118,1.470387,-0.5066224,-147.0387
60.06118,1.459666,-0.5360301,-145.9666
60.08118,1.448362,-0.5652235,-144.8362
60.10118,1.436478,-0.5941907,-143.6478
60.12119,1.424019,-0.6229202,-142.4019
60.14119,1.410991,-0.6514006,-141.0991
60.16119,1.397399,-0.6796204,-139.7399
60.18119,1.383247,-0.7075683,-138.3248
60.20119,1.368543,-0.7352333,-136.8543
60.22119,1.353291,-0.7626042,-135.3291
60.24119,1.337497,-0.78967,-133.7497
60.26119,1.321169,-0.81642,-132.1169
60.28119,1.304312,-0.8428434,-130.4312
60.30119,1.286933,-0.8689296,-128.6933
60.32119,1.26904,-0.8946682,-126.904
60.34119,1.250639,-0.920049,-125.0639
60.36119,1.231738,-0.9450618,-123.1738
60.38119,1.212344,-0.9696966,-121.2344
60.40119,1.192465,-0.9939435,-119.2465
60.42119,1.172109,-1.017793,-117.2109
60.44119,1.151284,-1.041235,-115.1284
60.46119,1.129999,-1.06426,-112.9999
60.48119,1.108262,-1.08686,-110.8262
60.50119,1.086082,-1.109026,-108.6082
60.52119,1.063467,-1.130747,-106.3467
60.54119,1.040426,-1.152017,-104.0426
60.5612,1.01697,-1.172825,-101.697
60.5812,0.9931065,-1.193165,-99.31065
60.6012,0.968846,-1.213027,-96.8846
60.6212,0.9441979,-1.232404,-94.41979
60.6412,0.9191722,-1.251288,-91.91721
60.6612,0.8937787,-1.269671,-89.37788
60.6812,0.8680278,-1.287547,-86.80278
60.7012,0.8419297,-1.304907,-84.19297
60.7212,0.8154948,-1.321746,-81.54948
60.7412,0.7887337,-1.338055,-78.87337
60.7612,0.7616571,-1.35383,-76.1657
60.7812,0.7342758,-1.369063,-73.42758
60.8012,0.7066008,-1.383749,-70.66009
60.8212,0.6786432,-1.397881,-67.86432
60.8412,0.6504142,-1.411454,-65.04142
60.8612,0.6219249,-1.424462,-62.19249
60.8812,0.5931869,-1.4369,-59.31869
60.9012,0.5642116,-1.448764,-56.42116
60.9212,0.5350106,-1.460048,-53.50106
60.9412,0.5055957,-1.470749,-50.55957
60.9612,0.4759785,-1.480861,-47.59785
60.9812,0.4461709,-1.49038,-44.61709
61.00121,0.4161848,-1.499304,-41.61848
61.02121,0.3860322,-1.507627,-38.60322
61.04121,0.3557253,-1.515348,-35.57253
61.06121,0.325276,-1.522462,-32.5276
61.08121,0.2946967,-1.528968,-29.46967
61.10121,0.2639994,-1.534862,-26.39994
61.12121,0.2331966,-1.540142,-23.31966
61.14121,0.2023005,-1.544806,-20.23005
61.16121,0.1713234,-1.548852,-17.13235
61.18121,0.1402779,-1.552278,-14.02779
61.20121,0.1091762,-1.555084,-10.91762
61.22121,0.07803087,-1.557267,-7.803087
61.24121,0.04685431,-1.558828,-4.685431
61.26121,0.01565901,-1.559765,-1.565901
61.28121,-0.01554255,-1.560078,1.554255
61.30121,-0.04673789,-1.559767,4.67379
61.32121,-0.07791454,-1.558833,7.791454
61.34121,-0.10906,-1.557274,10.906
61.36121,-0.1401619,-1.555093,14.01619
61.38121,-0.1712077,-1.55229,17.12077
61.40121,-0.202185,-1.548866,20.2185
61.42122,-0.2330814,-1.544822,23.30814
61.44122,-0.2638846,-1.54016,26.38846
61.46122,-0.2945823,-1.534883,29.45823
61.48122,-0.3251621,-1.528991,32.51621
61.50122,-0.3556118,-1.522488,35.56118
61.52122,-0.3859193,-1.515375,38.59193
61.54122,-0.4160725,-1.507657,41.60725
61.56122,-0.4460592,-1.499336,44.60592
61.58122,-0.4758675,-1.490415,47.58675
61.60122,-0.5054854,-1.480897,50.54854
61.62122,-0.5349011,-1.470788,53.49011
61.64122,-0.5641029,-1.460089,56.41029
61.66122,-0.5930791,-1.448807,59.30791
61.68122,-0.621818,-1.436946,62.1818
61.70122,-0.6503082,-1.424509,65.03082
61.72122,-0.6785383,-1.411503,67.85383
61.74122,-0.7064969,-1.397932,70.64969
61.76122,-0.7341729,-1.383802,73.4173
61.78122,-0.7615553,-1.369119,76.15553
61.80122,-0.788633,-1.353888,78.8633
61.82122,-0.8153954,-1.338115,81.53954
61.84122,-0.8418315,-1.321807,84.18315
61.86123,-0.8679309,-1.304971,86.79309
61.88123,-0.8936831,-1.287612,89.36832
61.90123,-0.9190779,-1.269738,91.90779
61.92123,-0.944105,-1.251357,94.4105
61.94123,-0.9687545,-1.232474,96.87545
61.96123,-0.9930165,-1.213099,99.30165
61.98123,-1.016881,-1.193239,101.6881
62.00123,-1.040339,-1.172901,104.0339
62.02123,-1.063381,-1.152095,106.3381
62.04123,-1.085998,-1.130827,108.5998
62.06123,-1.10818,-1.109107,110.818
62.08123,-1.129919,-1.086943,112.9919
62.10123,-1.151206,-1.064345,115.1206
62.12123,-1.172032,-1.041321,117.2032
62.14123,-1.19239,-1.01788,119.239
62.16123,-1.21227,-0.9940325,121.227
62.18123,-1.231666,-0.9697871,123.1666
62.20123,-1.250569,-0.9451538,125.0569
62.22123,-1.268972,-0.9201425,126.8972
62.24123,-1.286867,-0.8947631,128.6867
62.26123,-1.304248,-0.8690257,130.4248
62.28123,-1.321106,-0.8429407,132.1106
62.30124,-1.337437,-0.8165186,133.7437
62.32124,-1.353232,-0.7897699,135.3232
62.34124,-1.368486,-0.7627053,136.8486
62.36124,-1.383193,-0.7353355,138.3193
62.38124,-1.397346,-0.7076716,139.7346
62.40124,-1.410941,-0.6797247,141.0941
62.42124,-1.423971,-0.6515059,142.3971
62.44124,-1.436432,-0.6230265,143.6432
62.46124,-1.448318,-0.5942979,144.8318
62.48124,-1.459624,-0.5653315,145.9624
62.50124,-1.470347,-0.536139,147.0347
62.52124,-1.480482,-0.506732,148.0482
62.54124,-1.490024,-0.4771224,149.0024
62.56124,-1.498971,-0.447322,149.8971
62.58124,-1.507317,-0.4173425,150.7317
62.60124,-1.515061,-0.3871962,151.5061
62.62124,-1.522199,-0.356895,152.2199
62.64124,-1.528728,-0.326451,152.8728
62.66124,-1.534646,-0.2958764,153.4646
62.68124,-1.539949,-0.2651835,153.9949
62.70124,-1.544637,-0.2343845,154.4637
62.72124,-1.548707,-0.2034918,154.8707
62.74125,-1.552157,-0.1725176,155.2157
62.76125,-1.554987,-0.1414745,155.4987
62.78125,-1.557194,-0.1103748,155.7194
62.80125,-1.558779,-0.07923088,155.8779
62.82125,-1.55974,-0.04805531,155.974
62.84125,-1.560077,-0.01686051,156.0077
62.86125,-1.55979,0.01434102,155.979
62.88125,-1.55888,0.04553683,155.888
62.90125,-1.557345,0.07671442,155.7345
62.92125,-1.555188,0.1078613,155.5188
62.94125,-1.552409,0.1389651,155.2409
62.96125,-1.549009,0.1700133,154.9009
62.98125,-1.544989,0.2009934,154.4989
63.00125,-1.540351,0.2318932,154.0351
63.02125,-1.535097,0.2627002,153.5097
63.04125,-1.529229,0.2934022,152.9229
63.06125,-1.522749,0.3239867,152.2749
63.08125,-1.51566,0.3544417,151.566
63.10125,-1.507965,0.3847549,150.7965
63.12125,-1.499667,0.4149142,149.9667
63.14125,-1.490769,0.4449075,149.0769
63.16125,-1.481274,0.4747229,148.1274
63.18126,-1.471187,0.5043484,147.1187
63.20126,-1.460512,0.5337721,146.0512
63.22126,-1.449252,0.5629823,144.9252
63.24126,-1.437413,0.5919673,143.7413
63.26126,-1.424999,0.6207156,142.4998
63.28126,-1.412014,0.6492156,141.2014
63.30126,-1.398465,0.6774558,139.8465
63.32126,-1.384357,0.7054251,138.4357
63.34126,-1.369694,0.7331123,136.9694
63.36126,-1.354484,0.7605062,135.4484
63.38126,-1.338732,0.7875958,133.8732
63.40126,-1.322445,0.8143705,132.2445
63.42126,-1.305628,0.8408194,130.5628
63.44126,-1.28829,0.8669319,128.829
63.46126,-1.270436,0.8926977,127.0436
63.48126,-1.252074,0.9181064,125.2074
63.50126,-1.233211,0.9431479,123.3211
63.52126,-1.213854,0.9678121,121.3854
63.54126,-1.194013,0.9920892,119.4013
63.56126,-1.173693,1.01597,117.3693
63.58126,-1.152904,1.039443,115.2904
63.60126,-1.131654,1.062501,113.1654
63.62127,-1.109952,1.085135,110.9952
63.64127,-1.087805,1.107334,108.7805
63.66127,-1.065223,1.12909,106.5223
63.68127,-1.042215,1.150394,104.2215
63.70127,-1.018791,1.171238,101.8791
63.72127,-0.9949583,1.191614,99.49583
63.74127,-0.9707281,1.211513,97.07281
63.76127,-0.9461095,1.230928,94.61095
63.78127,-0.9211125,1.24985,92.11125
63.80127,-0.8957471,1.268272,89.57471
63.82127,-0.8700233,1.286187,87.00233
63.84127,-0.8439516,1.303588,84.39516
63.86127,-0.8175423,1.320467,81.75423
63.88127,-0.7908059,1.336818,79.08059
63.90127,-0.7637532,1.352634,76.37532
63.92127,-0.736395,1.367909,73.6395
63.94127,-0.7087423,1.382637,70.87423
63.96127,-0.680806,1.396812,68.0806
63.98127,-0.6525975,1.410428,65.25975
64.00127,-0.6241279,1.42348,62.41279
64.02127,-0.5954086,1.435962,59.54086
64.04127,-0.5664512,1.44787,56.64512
64.06126,-0.5372672,1.4592,53.72672
64.08126,-0.5078683,1.469945,50.78683
64.10126,-0.4782662,1.480102,47.82662
64.12125,-0.4484729,1.489668,44.84729
64.14125,-0.4185002,1.498637,41.85001
64.16125,-0.38836,1.507007,38.836
64.18124,-0.3580645,1.514774,35.80645
64.20124,-0.3276258,1.521935,32.76258
64.22124,-0.297056,1.528488,29.7056
64.24123,-0.2663675,1.534429,26.63675
64.26123,-0.2355723,1.539756,23.55723
64.28123,-0.204683,1.544468,20.4683
64.30122,-0.1737117,1.548561,17.37117
64.32122,-0.142671,1.552036,14.2671
64.34122,-0.1115732,1.554889,11.15732
64.36121,-0.08043084,1.557121,8.043083
64.38121,-0.04925625,1.558729,4.925625
64.40121,-0.01806196,1.559714,1.806196
64.4212,0.01313955,1.560076,-1.313955
64.4412,0.0443358,1.559813,-4.43358
64.4612,0.07551432,1.558926,-7.551433
64.48119,0.1066626,1.557416,-10.66626
64.50119,0.1377683,1.555283,-13.77683
64.52119,0.1688188,1.552527,-16.88188
64.54118,0.1998018,1.549151,-19.98018
64.56118,0.2307049,1.545155,-23.0705
64.58118,0.2615158,1.540541,-26.15158
64.60117,0.292222,1.53531,-29.2222
64.62117,0.3228113,1.529466,-32.28113
64.64117,0.3532715,1.52301,-35.32714
64.66116,0.3835903,1.515944,-38.35904
64.68116,0.4137558,1.508272,-41.37558
64.70116,0.4437557,1.499997,-44.37557
64.72115,0.4735782,1.491122,-47.35781
64.74115,0.5032111,1.481651,-50.32111
64.76115,0.5326428,1.471586,-53.26428
64.78114,0.5618615,1.460933,-56.18615
64.80114,0.5908554,1.449696,-59.08554
64.82114,0.619613,1.437879,-61.9613
64.84113,0.6481227,1.425487,-64.81227
64.86113,0.6763732,1.412524,-67.63732
64.88113,0.7043532,1.398997,-70.43532
64.90112,0.7320514,1.38491,-73.20514
64.92112,0.7594568,1.370269,-75.94568
64.94112,0.7865583,1.35508,-78.65583
64.96111,0.8133453,1.339348,-81.33453
64.98111,0.8398069,1.323081,-83.98069
65.00111,0.8659326,1.306285,-86.59326
65.0211,0.891712,1.288967,-89.1712
65.0411,0.9171346,1.271132,-91.71346
65.0611,0.9421903,1.25279,-94.21903
65.08109,0.9668693,1.233946,-96.68693
65.10109,0.9911615,1.214609,-99.11615
65.12109,1.015057,1.194785,-101.5057
65.14108,1.038547,1.174484,-103.8547
65.16108,1.061621,1.153713,-106.1621
65.18108,1.084271,1.132481,-108.4271
65.20107,1.106487,1.110796,-110.6487
65.22107,1.12826,1.088666,-112.826
65.24107,1.149582,1.066101,-114.9582
